run,samp,samp_norm,token,syllable,vowel,item,delta_v1,delta,
1,26,0.316455696,il.b,coda,ih,458,5.964968212,5.964968212,
1,27,0.329113924,il.b,coda,ih,458,6.284491506,6.284491506,
1,28,0.341772152,il.b,coda,ih,458,6.632970678,6.632970678,
1,29,0.35443038,il.b,coda,ih,458,6.927519318,6.927519318,
1,30,0.367088608,il.b,coda,ih,458,7.18146722,7.18146722,
1,31,0.379746835,il.b,coda,ih,458,7.387374808,7.387374808,
1,32,0.392405063,il.b,coda,ih,458,7.543735498,7.543735498,
1,33,0.405063291,il.b,coda,ih,458,7.667235187,7.667235187,
1,34,0.417721519,il.b,coda,ih,458,7.720784655,7.720784655,
1,35,0.430379747,il.b,coda,ih,458,7.749981895,7.749981895,
1,36,0.443037975,il.b,coda,ih,458,7.768001907,7.768001907,
1,37,0.455696203,il.b,coda,ih,458,7.751705549,7.751705549,
1,38,0.46835443,il.b,coda,ih,458,7.636791294,7.636791294,
1,39,0.481012658,il.b,coda,ih,458,7.451617756,7.451617756,
1,40,0.493670886,il.b,coda,ih,458,7.247555196,7.247555196,
1,41,0.506329114,il.b,coda,ih,458,7.057038274,7.057038274,
1,42,0.518987342,il.b,coda,ih,458,6.887679606,6.887679606,
1,43,0.53164557,il.b,coda,ih,458,6.748464308,6.748464308,
1,44,0.544303797,il.b,coda,ih,458,6.602497976,6.602497976,
1,45,0.556962025,il.b,coda,ih,458,6.523434558,6.523434558,
1,46,0.569620253,il.b,coda,ih,458,6.514638656,6.514638656,
1,47,0.582278481,il.b,coda,ih,458,6.476075331,6.476075331,
1,48,0.594936709,il.b,coda,ih,458,6.381729746,6.381729746,
1,49,0.607594937,il.b,coda,ih,458,6.215361709,6.215361709,
1,50,0.620253165,il.b,coda,ih,458,6.06541219,6.06541219,
1,51,0.632911392,il.b,coda,ih,458,6.043728418,6.043728418,
1,52,0.64556962,il.b,coda,ih,458,6.103088458,6.103088458,
1,53,0.658227848,il.b,coda,ih,458,6.208601166,6.208601166,
1,54,0.670886076,il.b,coda,ih,458,6.263328532,6.263328532,
1,55,0.683544304,il.b,coda,ih,458,6.243542012,6.243542012,
1,56,0.696202532,il.b,coda,ih,458,6.218651082,6.218651082,
1,57,0.708860759,il.b,coda,ih,458,6.207464988,6.207464988,
1,58,0.721518987,il.b,coda,ih,458,6.176533022,6.176533022,
1,59,0.734177215,il.b,coda,ih,458,6.131775545,6.131775545,
1,60,0.746835443,il.b,coda,ih,458,6.094052244,6.094052244,
1,61,0.759493671,il.b,coda,ih,458,6.028196746,6.028196746,
1,62,0.772151899,il.b,coda,ih,458,5.898836019,5.898836019,
1,63,0.784810127,il.b,coda,ih,458,5.710411307,5.710411307,
1,64,0.797468354,il.b,coda,ih,458,5.436386124,5.436386124,
1,65,0.810126582,il.b,coda,ih,458,5.092123874,5.092123874,
1,66,0.82278481,il.b,coda,ih,458,4.60177513,4.60177513,
1,67,0.835443038,il.b,coda,ih,458,3.987053746,3.987053746,
1,68,0.848101266,il.b,coda,ih,458,3.367875849,3.367875849,
1,69,0.860759494,il.b,coda,ih,458,2.911511472,2.911511472,
1,70,0.873417722,il.b,coda,ih,458,2.664376377,2.664376377,
1,71,0.886075949,il.b,coda,ih,458,2.585479959,2.585479959,
1,72,0.898734177,il.b,coda,ih,458,2.58113844,2.58113844,
1,73,0.911392405,il.b,coda,ih,458,2.621565722,2.621565722,
1,74,0.924050633,il.b,coda,ih,458,2.661335132,2.661335132,
1,75,0.936708861,il.b,coda,ih,458,2.656406844,2.656406844,
1,76,0.949367089,il.b,coda,ih,458,2.608581677,2.608581677,
1,77,0.962025316,il.b,coda,ih,458,2.623938183,2.623938183,
1,78,0.974683544,il.b,coda,ih,458,2.704214032,2.704214032,
1,79,0.987341772,il.b,coda,ih,458,2.766886066,2.766886066,
1,80,1,il.b,coda,ih,458,2.807543859,2.807543859,
1,1,0,tib.l,onset,ih,459,3.327136886,3.327136886,
1,2,0.012658228,tib.l,onset,ih,459,2.803390319,2.803390319,
1,3,0.025316456,tib.l,onset,ih,459,2.248064873,2.248064873,
1,4,0.037974684,tib.l,onset,ih,459,1.625672074,1.625672074,
1,5,0.050632911,tib.l,onset,ih,459,1.002350336,1.002350336,
1,6,0.063291139,tib.l,onset,ih,459,0.427560227,0.427560227,
1,7,0.075949367,tib.l,onset,ih,459,-0.09507186,-0.09507186,
1,8,0.088607595,tib.l,onset,ih,459,-0.499629665,-0.499629665,
1,9,0.101265823,tib.l,onset,ih,459,-0.739710508,-0.739710508,
1,10,0.113924051,tib.l,onset,ih,459,-0.793417564,-0.793417564,
1,11,0.126582278,tib.l,onset,ih,459,-0.719389536,-0.719389536,
1,12,0.139240506,tib.l,onset,ih,459,-0.620787686,-0.620787686,
1,13,0.151898734,tib.l,onset,ih,459,-0.440058983,-0.440058983,
1,14,0.164556962,tib.l,onset,ih,459,-0.084971485,-0.084971485,
1,15,0.17721519,tib.l,onset,ih,459,0.418372232,0.418372232,
1,16,0.189873418,tib.l,onset,ih,459,1.026888238,1.026888238,
1,17,0.202531646,tib.l,onset,ih,459,1.771862059,1.771862059,
1,18,0.215189873,tib.l,onset,ih,459,2.543973508,2.543973508,
1,19,0.227848101,tib.l,onset,ih,459,3.28833921,3.28833921,
1,20,0.240506329,tib.l,onset,ih,459,4.01554689,4.01554689,
1,21,0.253164557,tib.l,onset,ih,459,4.601339975,4.601339975,
1,22,0.265822785,tib.l,onset,ih,459,5.061129128,5.061129128,
1,23,0.278481013,tib.l,onset,ih,459,5.415910237,5.415910237,
1,24,0.291139241,tib.l,onset,ih,459,5.727024858,5.727024858,
1,25,0.303797468,tib.l,onset,ih,459,5.965170821,5.965170821,
1,26,0.316455696,tib.l,onset,ih,459,6.10449417,6.10449417,
1,27,0.329113924,tib.l,onset,ih,459,6.23076464,6.23076464,
1,28,0.341772152,tib.l,onset,ih,459,6.39576876,6.39576876,
1,29,0.35443038,tib.l,onset,ih,459,6.605429653,6.605429653,
1,30,0.367088608,tib.l,onset,ih,459,6.783841232,6.783841232,
1,31,0.379746835,tib.l,onset,ih,459,6.839160791,6.839160791,
1,32,0.392405063,tib.l,onset,ih,459,6.817891246,6.817891246,
1,33,0.405063291,tib.l,onset,ih,459,6.728202844,6.728202844,
1,34,0.417721519,tib.l,onset,ih,459,6.622036141,6.622036141,
1,35,0.430379747,tib.l,onset,ih,459,6.515448801,6.515448801,
1,36,0.443037975,tib.l,onset,ih,459,6.461009873,6.461009873,
1,37,0.455696203,tib.l,onset,ih,459,6.404048028,6.404048028,
1,38,0.46835443,tib.l,onset,ih,459,6.346051643,6.346051643,
1,39,0.481012658,tib.l,onset,ih,459,6.345275462,6.345275462,
1,40,0.493670886,tib.l,onset,ih,459,6.395895376,6.395895376,
1,41,0.506329114,tib.l,onset,ih,459,6.398594565,6.398594565,
1,42,0.518987342,tib.l,onset,ih,459,6.3385677,6.3385677,
1,43,0.53164557,tib.l,onset,ih,459,6.255987365,6.255987365,
1,44,0.544303797,tib.l,onset,ih,459,6.178318282,6.178318282,
1,45,0.556962025,tib.l,onset,ih,459,6.105555705,6.105555705,
1,46,0.569620253,tib.l,onset,ih,459,6.038778307,6.038778307,
1,47,0.582278481,tib.l,onset,ih,459,5.978328313,5.978328313,
1,48,0.594936709,tib.l,onset,ih,459,5.953306352,5.953306352,
1,49,0.607594937,tib.l,onset,ih,459,5.947250523,5.947250523,
1,50,0.620253165,tib.l,onset,ih,459,5.963340502,5.963340502,
1,51,0.632911392,tib.l,onset,ih,459,5.970101262,5.970101262,
1,52,0.64556962,tib.l,onset,ih,459,5.916742411,5.916742411,
1,53,0.658227848,tib.l,onset,ih,459,5.800510311,5.800510311,
1,54,0.670886076,tib.l,onset,ih,459,5.635213621,5.635213621,
1,55,0.683544304,tib.l,onset,ih,459,5.393774919,5.393774919,
1,56,0.696202532,tib.l,onset,ih,459,5.071723515,5.071723515,
1,57,0.708860759,tib.l,onset,ih,459,4.749823355,4.749823355,
1,58,0.721518987,tib.l,onset,ih,459,4.470342978,4.470342978,
1,59,0.734177215,tib.l,onset,ih,459,4.272068854,4.272068854,
1,60,0.746835443,tib.l,onset,ih,459,4.159748061,4.159748061,
1,61,0.759493671,tib.l,onset,ih,459,4.093574931,4.093574931,
1,62,0.772151899,tib.l,onset,ih,459,4.057766266,4.057766266,
1,63,0.784810127,tib.l,onset,ih,459,4.046098044,4.046098044,
1,64,0.797468354,tib.l,onset,ih,459,4.016769162,4.016769162,
1,65,0.810126582,tib.l,onset,ih,459,3.975019595,3.975019595,
1,66,0.82278481,tib.l,onset,ih,459,3.911215532,3.911215532,
1,67,0.835443038,tib.l,onset,ih,459,3.813117614,3.813117614,
1,68,0.848101266,tib.l,onset,ih,459,3.692352027,3.692352027,
1,69,0.860759494,tib.l,onset,ih,459,3.628815796,3.628815796,
1,70,0.873417722,tib.l,onset,ih,459,3.669070763,3.669070763,
1,71,0.886075949,tib.l,onset,ih,459,3.788523924,3.788523924,
1,72,0.898734177,tib.l,onset,ih,459,3.918981622,3.918981622,
1,73,0.911392405,tib.l,onset,ih,459,4.071089155,4.071089155,
1,74,0.924050633,tib.l,onset,ih,459,4.173607354,4.173607354,
1,75,0.936708861,tib.l,onset,ih,459,4.215396932,4.215396932,
1,76,0.949367089,tib.l,onset,ih,459,4.170123316,4.170123316,
1,77,0.962025316,tib.l,onset,ih,459,4.056349211,4.056349211,
1,78,0.974683544,tib.l,onset,ih,459,3.98270395,3.98270395,
1,79,0.987341772,tib.l,onset,ih,459,3.954320472,3.954320472,
1,80,1,tib.l,onset,ih,459,3.933252671,3.933252671,
1,1,0,tal.b,coda,ae,460,-0.07614419,-0.07614419,M08-run5
1,2,0.012658228,tal.b,coda,ae,460,-0.577604133,-0.577604133,
1,3,0.025316456,tal.b,coda,ae,460,-0.996327896,-0.996327896,
1,4,0.037974684,tal.b,coda,ae,460,-1.371173828,-1.371173828,
1,5,0.050632911,tal.b,coda,ae,460,-1.721606637,-1.721606637,
1,6,0.063291139,tal.b,coda,ae,460,-1.987338645,-1.987338645,
1,7,0.075949367,tal.b,coda,ae,460,-2.222466135,-2.222466135,
1,8,0.088607595,tal.b,coda,ae,460,-2.381422444,-2.381422444,
1,9,0.101265823,tal.b,coda,ae,460,-2.448846598,-2.448846598,
1,10,0.113924051,tal.b,coda,ae,460,-2.412650109,-2.412650109,
1,11,0.126582278,tal.b,coda,ae,460,-2.274760961,-2.274760961,
1,12,0.139240506,tal.b,coda,ae,460,-2.003286349,-2.003286349,
1,13,0.151898734,tal.b,coda,ae,460,-1.560617781,-1.560617781,
1,14,0.164556962,tal.b,coda,ae,460,-0.912615878,-0.912615878,
1,15,0.17721519,tal.b,coda,ae,460,-0.165014182,-0.165014182,
1,16,0.189873418,tal.b,coda,ae,460,0.649737676,0.649737676,
1,17,0.202531646,tal.b,coda,ae,460,1.454326362,1.454326362,
1,18,0.215189873,tal.b,coda,ae,460,2.202377562,2.202377562,
1,19,0.227848101,tal.b,coda,ae,460,2.835827819,2.835827819,
1,20,0.240506329,tal.b,coda,ae,460,3.380285424,3.380285424,
1,21,0.253164557,tal.b,coda,ae,460,3.769827499,3.769827499,
1,22,0.265822785,tal.b,coda,ae,460,4.057067773,4.057067773,
1,23,0.278481013,tal.b,coda,ae,460,4.350729903,4.350729903,
1,24,0.291139241,tal.b,coda,ae,460,4.709964155,4.709964155,
1,25,0.303797468,tal.b,coda,ae,460,5.052391616,5.052391616,
1,26,0.316455696,tal.b,coda,ae,460,5.377245401,5.377245401,
1,27,0.329113924,tal.b,coda,ae,460,5.648072667,5.648072667,
1,28,0.341772152,tal.b,coda,ae,460,5.858849647,5.858849647,
1,29,0.35443038,tal.b,coda,ae,460,6.016176933,6.016176933,
1,30,0.367088608,tal.b,coda,ae,460,6.136280554,6.136280554,
1,31,0.379746835,tal.b,coda,ae,460,6.20778295,6.20778295,
1,32,0.392405063,tal.b,coda,ae,460,6.25319297,6.25319297,
1,33,0.405063291,tal.b,coda,ae,460,6.334027699,6.334027699,
1,34,0.417721519,tal.b,coda,ae,460,6.424199666,6.424199666,
1,35,0.430379747,tal.b,coda,ae,460,6.514415904,6.514415904,
1,36,0.443037975,tal.b,coda,ae,460,6.592074944,6.592074944,
1,37,0.455696203,tal.b,coda,ae,460,6.679630319,6.679630319,
1,38,0.46835443,tal.b,coda,ae,460,6.729005074,6.729005074,
1,39,0.481012658,tal.b,coda,ae,460,6.733011844,6.733011844,
1,40,0.493670886,tal.b,coda,ae,460,6.726578794,6.726578794,
1,41,0.506329114,tal.b,coda,ae,460,6.655538656,6.655538656,
1,42,0.518987342,tal.b,coda,ae,460,6.523500223,6.523500223,
1,43,0.53164557,tal.b,coda,ae,460,6.357777723,6.357777723,
1,44,0.544303797,tal.b,coda,ae,460,6.184254914,6.184254914,
1,45,0.556962025,tal.b,coda,ae,460,6.074135239,6.074135239,
1,46,0.569620253,tal.b,coda,ae,460,5.954370727,5.954370727,
1,47,0.582278481,tal.b,coda,ae,460,5.858226019,5.858226019,
1,48,0.594936709,tal.b,coda,ae,460,5.756924898,5.756924898,
1,49,0.607594937,tal.b,coda,ae,460,5.674967647,5.674967647,
1,50,0.620253165,tal.b,coda,ae,460,5.570108759,5.570108759,
1,51,0.632911392,tal.b,coda,ae,460,5.455342434,5.455342434,
1,52,0.64556962,tal.b,coda,ae,460,5.346213802,5.346213802,
1,53,0.658227848,tal.b,coda,ae,460,5.202341418,5.202341418,
1,54,0.670886076,tal.b,coda,ae,460,4.975599612,4.975599612,
1,55,0.683544304,tal.b,coda,ae,460,4.681228686,4.681228686,
1,56,0.696202532,tal.b,coda,ae,460,4.345778318,4.345778318,
1,57,0.708860759,tal.b,coda,ae,460,3.972801376,3.972801376,
1,58,0.721518987,tal.b,coda,ae,460,3.640337782,3.640337782,
1,59,0.734177215,tal.b,coda,ae,460,3.42508083,3.42508083,
1,60,0.746835443,tal.b,coda,ae,460,3.295458701,3.295458701,
1,61,0.759493671,tal.b,coda,ae,460,3.251727773,3.251727773,
1,62,0.772151899,tal.b,coda,ae,460,3.243732607,3.243732607,
1,63,0.784810127,tal.b,coda,ae,460,3.273757696,3.273757696,
1,64,0.797468354,tal.b,coda,ae,460,3.282572433,3.282572433,
1,65,0.810126582,tal.b,coda,ae,460,3.25768277,3.25768277,
1,66,0.82278481,tal.b,coda,ae,460,3.265941106,3.265941106,
1,67,0.835443038,tal.b,coda,ae,460,3.27576112,3.27576112,
1,68,0.848101266,tal.b,coda,ae,460,3.301772134,3.301772134,
1,69,0.860759494,tal.b,coda,ae,460,3.269952928,3.269952928,
1,70,0.873417722,tal.b,coda,ae,460,3.165304216,3.165304216,
1,71,0.886075949,tal.b,coda,ae,460,3.092962464,3.092962464,
1,72,0.898734177,tal.b,coda,ae,460,3.108561574,3.108561574,
1,73,0.911392405,tal.b,coda,ae,460,3.197121281,3.197121281,
1,74,0.924050633,tal.b,coda,ae,460,3.300110649,3.300110649,
1,75,0.936708861,tal.b,coda,ae,460,3.382478098,3.382478098,
1,76,0.949367089,tal.b,coda,ae,460,3.419243974,3.419243974,
1,77,0.962025316,tal.b,coda,ae,460,3.370451609,3.370451609,
1,78,0.974683544,tal.b,coda,ae,460,3.256213125,3.256213125,
1,79,0.987341772,tal.b,coda,ae,460,3.1079598,3.1079598,
1,80,1,tal.b,coda,ae,460,3.002563226,3.002563226,
1,1,0,til.b,coda,ih,461,1.090067784,1.090067784,
1,2,0.012658228,til.b,coda,ih,461,0.194827508,0.194827508,
1,3,0.025316456,til.b,coda,ih,461,-0.493621992,-0.493621992,
1,4,0.037974684,til.b,coda,ih,461,-1.023211028,-1.023211028,
1,5,0.050632911,til.b,coda,ih,461,-1.503915499,-1.503915499,
1,6,0.063291139,til.b,coda,ih,461,-1.916296952,-1.916296952,
1,7,0.075949367,til.b,coda,ih,461,-2.232054897,-2.232054897,
1,8,0.088607595,til.b,coda,ih,461,-2.446316343,-2.446316343,
1,9,0.101265823,til.b,coda,ih,461,-2.599401702,-2.599401702,
1,10,0.113924051,til.b,coda,ih,461,-2.633295114,-2.633295114,
1,11,0.126582278,til.b,coda,ih,461,-2.431393947,-2.431393947,
1,12,0.139240506,til.b,coda,ih,461,-1.978079231,-1.978079231,
1,13,0.151898734,til.b,coda,ih,461,-1.319429897,-1.319429897,
1,14,0.164556962,til.b,coda,ih,461,-0.492709317,-0.492709317,
1,15,0.17721519,til.b,coda,ih,461,0.426495077,0.426495077,
1,16,0.189873418,til.b,coda,ih,461,1.417553071,1.417553071,
1,17,0.202531646,til.b,coda,ih,461,2.310061484,2.310061484,
1,18,0.215189873,til.b,coda,ih,461,3.034997059,3.034997059,
1,19,0.227848101,til.b,coda,ih,461,3.614327745,3.614327745,
1,20,0.240506329,til.b,coda,ih,461,4.095484789,4.095484789,
1,21,0.253164557,til.b,coda,ih,461,4.559951096,4.559951096,
1,22,0.265822785,til.b,coda,ih,461,4.956963426,4.956963426,
1,23,0.278481013,til.b,coda,ih,461,5.259618809,5.259618809,
1,24,0.291139241,til.b,coda,ih,461,5.555560686,5.555560686,
1,25,0.303797468,til.b,coda,ih,461,5.836457979,5.836457979,
1,26,0.316455696,til.b,coda,ih,461,6.074101004,6.074101004,
1,27,0.329113924,til.b,coda,ih,461,6.292913243,6.292913243,
1,28,0.341772152,til.b,coda,ih,461,6.429638574,6.429638574,
1,29,0.35443038,til.b,coda,ih,461,6.469836681,6.469836681,
1,30,0.367088608,til.b,coda,ih,461,6.478914384,6.478914384,
1,31,0.379746835,til.b,coda,ih,461,6.521419816,6.521419816,
1,32,0.392405063,til.b,coda,ih,461,6.560798938,6.560798938,
1,33,0.405063291,til.b,coda,ih,461,6.54349915,6.54349915,
1,34,0.417721519,til.b,coda,ih,461,6.463955153,6.463955153,
1,35,0.430379747,til.b,coda,ih,461,6.392965436,6.392965436,
1,36,0.443037975,til.b,coda,ih,461,6.375896917,6.375896917,
1,37,0.455696203,til.b,coda,ih,461,6.398233155,6.398233155,
1,38,0.46835443,til.b,coda,ih,461,6.459595033,6.459595033,
1,39,0.481012658,til.b,coda,ih,461,6.506011391,6.506011391,
1,40,0.493670886,til.b,coda,ih,461,6.541686614,6.541686614,
1,41,0.506329114,til.b,coda,ih,461,6.526920093,6.526920093,
1,42,0.518987342,til.b,coda,ih,461,6.44785586,6.44785586,
1,43,0.53164557,til.b,coda,ih,461,6.286067854,6.286067854,
1,44,0.544303797,til.b,coda,ih,461,6.054500117,6.054500117,
1,45,0.556962025,til.b,coda,ih,461,5.791220859,5.791220859,
1,46,0.569620253,til.b,coda,ih,461,5.611733525,5.611733525,
1,47,0.582278481,til.b,coda,ih,461,5.550635468,5.550635468,
1,48,0.594936709,til.b,coda,ih,461,5.520013088,5.520013088,
1,49,0.607594937,til.b,coda,ih,461,5.460220146,5.460220146,
1,50,0.620253165,til.b,coda,ih,461,5.370408754,5.370408754,
1,51,0.632911392,til.b,coda,ih,461,5.16125052,5.16125052,
1,52,0.64556962,til.b,coda,ih,461,4.875850418,4.875850418,
1,53,0.658227848,til.b,coda,ih,461,4.604641793,4.604641793,
1,54,0.670886076,til.b,coda,ih,461,4.396032023,4.396032023,
1,55,0.683544304,til.b,coda,ih,461,4.166691141,4.166691141,
1,56,0.696202532,til.b,coda,ih,461,3.910523888,3.910523888,
1,57,0.708860759,til.b,coda,ih,461,3.698230502,3.698230502,
1,58,0.721518987,til.b,coda,ih,461,3.655509083,3.655509083,
1,59,0.734177215,til.b,coda,ih,461,3.769529693,3.769529693,
1,60,0.746835443,til.b,coda,ih,461,3.942118555,3.942118555,
1,61,0.759493671,til.b,coda,ih,461,4.031968426,4.031968426,
1,62,0.772151899,til.b,coda,ih,461,4.030266473,4.030266473,
1,63,0.784810127,til.b,coda,ih,461,3.991839947,3.991839947,
1,64,0.797468354,til.b,coda,ih,461,4.049272616,4.049272616,
1,65,0.810126582,til.b,coda,ih,461,4.193369499,4.193369499,
1,66,0.82278481,til.b,coda,ih,461,4.314152449,4.314152449,
1,67,0.835443038,til.b,coda,ih,461,4.340098815,4.340098815,
1,68,0.848101266,til.b,coda,ih,461,4.298675922,4.298675922,
1,69,0.860759494,til.b,coda,ih,461,4.233096304,4.233096304,
1,70,0.873417722,til.b,coda,ih,461,4.192555472,4.192555472,
1,71,0.886075949,til.b,coda,ih,461,4.251220864,4.251220864,
1,72,0.898734177,til.b,coda,ih,461,4.400948075,4.400948075,
1,73,0.911392405,til.b,coda,ih,461,4.575890146,4.575890146,
1,74,0.924050633,til.b,coda,ih,461,4.672161002,4.672161002,
1,75,0.936708861,til.b,coda,ih,461,4.62481998,4.62481998,
1,76,0.949367089,til.b,coda,ih,461,4.465763847,4.465763847,
1,77,0.962025316,til.b,coda,ih,461,4.326744662,4.326744662,
1,78,0.974683544,til.b,coda,ih,461,4.301772444,4.301772444,
1,79,0.987341772,til.b,coda,ih,461,4.36352196,4.36352196,
1,80,1,til.b,coda,ih,461,4.386029711,4.386029711,
1,1,0,al.b,coda,ae,462,1.402810024,1.402810024,
1,2,0.012658228,al.b,coda,ae,462,1.073654293,1.073654293,
1,3,0.025316456,al.b,coda,ae,462,0.816704274,0.816704274,
1,4,0.037974684,al.b,coda,ae,462,0.594636696,0.594636696,
1,5,0.050632911,al.b,coda,ae,462,0.43680068,0.43680068,
1,6,0.063291139,al.b,coda,ae,462,0.326531956,0.326531956,
1,7,0.075949367,al.b,coda,ae,462,0.278322947,0.278322947,
1,8,0.088607595,al.b,coda,ae,462,0.238507451,0.238507451,
1,9,0.101265823,al.b,coda,ae,462,0.150342748,0.150342748,
1,10,0.113924051,al.b,coda,ae,462,0.040726735,0.040726735,
1,11,0.126582278,al.b,coda,ae,462,-0.055018839,-0.055018839,
1,12,0.139240506,al.b,coda,ae,462,-0.18796154,-0.18796154,
1,13,0.151898734,al.b,coda,ae,462,-0.304736552,-0.304736552,
1,14,0.164556962,al.b,coda,ae,462,-0.337595397,-0.337595397,
1,15,0.17721519,al.b,coda,ae,462,-0.343308017,-0.343308017,
1,16,0.189873418,al.b,coda,ae,462,-0.229584983,-0.229584983,
1,17,0.202531646,al.b,coda,ae,462,0.097740804,0.097740804,
1,18,0.215189873,al.b,coda,ae,462,0.638617214,0.638617214,
1,19,0.227848101,al.b,coda,ae,462,1.339305969,1.339305969,
1,20,0.240506329,al.b,coda,ae,462,2.11898468,2.11898468,
1,21,0.253164557,al.b,coda,ae,462,2.935529481,2.935529481,
1,22,0.265822785,al.b,coda,ae,462,3.659060713,3.659060713,
1,23,0.278481013,al.b,coda,ae,462,4.23286561,4.23286561,
1,24,0.291139241,al.b,coda,ae,462,4.724557309,4.724557309,
1,25,0.303797468,al.b,coda,ae,462,5.186498932,5.186498932,
1,26,0.316455696,al.b,coda,ae,462,5.61832849,5.61832849,
1,27,0.329113924,al.b,coda,ae,462,5.980316055,5.980316055,
1,28,0.341772152,al.b,coda,ae,462,6.214612626,6.214612626,
1,29,0.35443038,al.b,coda,ae,462,6.349158975,6.349158975,
1,30,0.367088608,al.b,coda,ae,462,6.44966712,6.44966712,
1,31,0.379746835,al.b,coda,ae,462,6.570113343,6.570113343,
1,32,0.392405063,al.b,coda,ae,462,6.764757539,6.764757539,
1,33,0.405063291,al.b,coda,ae,462,6.945814341,6.945814341,
1,34,0.417721519,al.b,coda,ae,462,7.087139556,7.087139556,
1,35,0.430379747,al.b,coda,ae,462,7.182021857,7.182021857,
1,36,0.443037975,al.b,coda,ae,462,7.281522089,7.281522089,
1,37,0.455696203,al.b,coda,ae,462,7.379145048,7.379145048,
1,38,0.46835443,al.b,coda,ae,462,7.424738068,7.424738068,
1,39,0.481012658,al.b,coda,ae,462,7.449712784,7.449712784,
1,40,0.493670886,al.b,coda,ae,462,7.499211219,7.499211219,
1,41,0.506329114,al.b,coda,ae,462,7.499352334,7.499352334,
1,42,0.518987342,al.b,coda,ae,462,7.404775874,7.404775874,
1,43,0.53164557,al.b,coda,ae,462,7.256597059,7.256597059,
1,44,0.544303797,al.b,coda,ae,462,7.131366264,7.131366264,
1,45,0.556962025,al.b,coda,ae,462,7.067519705,7.067519705,
1,46,0.569620253,al.b,coda,ae,462,7.066212865,7.066212865,
1,47,0.582278481,al.b,coda,ae,462,7.056270053,7.056270053,
1,48,0.594936709,al.b,coda,ae,462,7.03538338,7.03538338,
1,49,0.607594937,al.b,coda,ae,462,6.983371645,6.983371645,
1,50,0.620253165,al.b,coda,ae,462,6.910560644,6.910560644,
1,51,0.632911392,al.b,coda,ae,462,6.833397224,6.833397224,
1,52,0.64556962,al.b,coda,ae,462,6.797390056,6.797390056,
1,53,0.658227848,al.b,coda,ae,462,6.808943914,6.808943914,
1,54,0.670886076,al.b,coda,ae,462,6.897443081,6.897443081,
1,55,0.683544304,al.b,coda,ae,462,7.00986053,7.00986053,
1,56,0.696202532,al.b,coda,ae,462,7.061863087,7.061863087,
1,57,0.708860759,al.b,coda,ae,462,7.04354511,7.04354511,
1,58,0.721518987,al.b,coda,ae,462,6.926336718,6.926336718,
1,59,0.734177215,al.b,coda,ae,462,6.665888299,6.665888299,
1,60,0.746835443,al.b,coda,ae,462,6.267547814,6.267547814,
1,61,0.759493671,al.b,coda,ae,462,5.778529254,5.778529254,
1,62,0.772151899,al.b,coda,ae,462,5.276647233,5.276647233,
1,63,0.784810127,al.b,coda,ae,462,4.773182948,4.773182948,
1,64,0.797468354,al.b,coda,ae,462,4.272538975,4.272538975,
1,65,0.810126582,al.b,coda,ae,462,3.839547839,3.839547839,
1,66,0.82278481,al.b,coda,ae,462,3.574760306,3.574760306,
1,67,0.835443038,al.b,coda,ae,462,3.479163114,3.479163114,
1,68,0.848101266,al.b,coda,ae,462,3.476132884,3.476132884,
1,69,0.860759494,al.b,coda,ae,462,3.504588045,3.504588045,
1,70,0.873417722,al.b,coda,ae,462,3.577253264,3.577253264,
1,71,0.886075949,al.b,coda,ae,462,3.710760378,3.710760378,
1,72,0.898734177,al.b,coda,ae,462,3.851080516,3.851080516,
1,73,0.911392405,al.b,coda,ae,462,3.894855174,3.894855174,
1,74,0.924050633,al.b,coda,ae,462,3.868173884,3.868173884,
1,75,0.936708861,al.b,coda,ae,462,3.8171616,3.8171616,
1,76,0.949367089,al.b,coda,ae,462,3.772456176,3.772456176,
1,77,0.962025316,al.b,coda,ae,462,3.744140701,3.744140701,
1,78,0.974683544,al.b,coda,ae,462,3.768132092,3.768132092,
1,79,0.987341772,al.b,coda,ae,462,3.839891229,3.839891229,
1,80,1,al.b,coda,ae,462,3.907356497,3.907356497,
1,1,0,tib.l,onset,ih,463,6.203841725,6.203841725,
1,2,0.012658228,tib.l,onset,ih,463,5.60801533,5.60801533,
1,3,0.025316456,tib.l,onset,ih,463,4.772573456,4.772573456,
1,4,0.037974684,tib.l,onset,ih,463,3.7757511,3.7757511,
1,5,0.050632911,tib.l,onset,ih,463,2.777748051,2.777748051,
1,6,0.063291139,tib.l,onset,ih,463,1.864130284,1.864130284,
1,7,0.075949367,tib.l,onset,ih,463,1.174752473,1.174752473,
1,8,0.088607595,tib.l,onset,ih,463,0.719374046,0.719374046,
1,9,0.101265823,tib.l,onset,ih,463,0.399264834,0.399264834,
1,10,0.113924051,tib.l,onset,ih,463,0.156425117,0.156425117,
1,11,0.126582278,tib.l,onset,ih,463,0.051271699,0.051271699,
1,12,0.139240506,tib.l,onset,ih,463,0.028671302,0.028671302,
1,13,0.151898734,tib.l,onset,ih,463,0.147956474,0.147956474,
1,14,0.164556962,tib.l,onset,ih,463,0.446239242,0.446239242,
1,15,0.17721519,tib.l,onset,ih,463,0.859407342,0.859407342,
1,16,0.189873418,tib.l,onset,ih,463,1.412728563,1.412728563,
1,17,0.202531646,tib.l,onset,ih,463,2.088910354,2.088910354,
